clothing	uniform	The retaliatory tariffs will largely affect U.S. paper, <x>clothing</x> and machinery for the EU and live swine, cigarettes and oysters for Canada.	Salim Razaq, described by his Assistant Chief Constable Andy Cooke of Lancashire Constabulary as 'nothing short of a criminal in a police <y>uniform</y>', received eleven-and-a-half years imprisonment on Tuesday after being caught during a 'turf war' with a rival gang.	reverse_entailment	1.0
rail	slide	Although the streets are navigable, the Long Island <x>Rail</x> Road (LIRR) is a different story:	Some residents in the area had to leave their homes after a mud <y>slide</y> came down Friday evening.	independent	1.0
stick	tree	There was a dramatic pause as delegates waited to see if Smith would <x>stick</x> around for the second ballot or free his delegates.	His injuries suggest that he dragged the child across the ground, kicked him in the face, tied him to a <y>tree</y> and struck him with a brick.	independent	1.0
person	woman	The Wikimedia Foundation funded the assistance in Iberoconf of two <x>persons</x> per group.	The victims, a 28-year-old man and a 20-year-old <y>woman</y>, were found in the Fine Arts Building of Henry Ford Community College in Dearborn, Michigan.	reverse_entailment	1.0
piece	strip	A <x>piece</x> in 'iVillage' noted Travolta had been pressured for years to speak out publicly about his son Jett's autism.	The pact had begun to fail weeks ago with tit-for-tat attacks across Israel's border with the Gaza <y>Strip</y>.	independent	1.0
box	tape	Google Suggest is also available as a separate extension that works with the standard Firefox search <x>box</x>.	The <y>tape</y> also shows her making abusive comments about other contestants, such as Carrie Underwood, who has gone on to have some success.	independent	1.0
hands	person	One described asking RUF rebels to sever his only <x>hand</x> in exchange for his young son's life.	The Kuwait News Agency (KUNA) reports that a hospital in the region has confirmed at least five <y>persons</y> were killed in the attacks, and over fifty more were injured, including a young Moroccan girl.	other-related	0.8
play	practice	They can be seen fighting and <x>playing</x> all around the dock in the harbor.	The bill would extend health insurance coverage to 30 million US residents who currently lack it, and forbid insurance companies from <y>practices</y> such as denying coverage due to pre-existing conditions.	independent	1.0
boy	girl	In this seminal sense, therefore, Charles was the <x>boy</x> next door of British public life —	Three wounded children were also found at the scene, a 7-year-old boy, a 10-month-old <y>girl</y> and a 4-year-old whose gender was not reported, were sent to Le Bonheur Children's Medical Center.	alternation	1.0
kid	woman	They had their entire lives ahead of them — birthdays, graduations, weddings, <x>kids</x> of their own.	A representative warned: 'The new quotas will lead to higher prices and less choice for European consumers when they try to buy trousers, pullovers, <y>women</y>'s blouses, brassieres and other textile products in the coming months.'	alternation	0.8
class	classroom	In 1996, Kasparov was at the top of his game, when a team led by IBM introduced Deep Blue, the strongest of a new <x>class</x> of chess playing computers.	The school has installed RFID detectors at the doors of seven <y>classrooms</y> as well as the bathrooms, though they claim that the bathroom units were not turned on, and subsequently been removed after complaints from parents.	independent	1.0
telephone	phone	President Bush told Mr Berlusconi during a <x>telephone</x> call that there would be a full investigation, and offered his apologies.	Anschutz Entertainment Group (AEG) and mobile <y>phone</y> company O2 have said they intend to open London's Millennium Dome as a concert arena in April 2007.	equivalence	0.6
adult	child	In a report by Special Agent James E. Seigmund, the summary of the content includes, 'a total of 1,325 images of suspected detainee abuse, 93 video files of suspected detainee abuse, 660 images of <x>adult</x> pornography, 546 images of suspected dead Iraqi detainees, 29 images of soldiers in simulated sexual acts, 20 images of a soldier with a Swastika drawn between his eyes, 37 images of Military Working dogs being used in abuse of detainees and 125 images of questionable acts.' Salon claims their source is a uniformed officer who spent time at Abu Ghraib and is familiar with the CID investigation.	On March 20, the IP changed the Project Rachel article to include, 'millions of women have deep regrets and, often, suffer psychological problems after undergoing an abortion--a fact the abortion industry and mass media will not admit.' 143.231.249.141 also added racial slurs and references to gay pedophilia into William A. Donohue's article in February, saying he has 'participated in the controversial act of 'tabeling', in which he takes a small <y>child</y>, places him upon a table, and 'puts the lord inside him.''	alternation	0.8
football	play	The wife of English <x>football</x> player Wayne Rooney has given birth to a baby boy in Liverpool, England.	In addition there are questions regarding, what is seen as, the post event coverup and the part <y>played</y> in it by Norman Bettison.	independent	0.4
garage	parking	He came into the mall from the parking <x>garage</x>.	Chee Kian Jeff Chan, 28, was forced by three people into a black Mercedes SUV (which was caught on security camera) in the <y>parking</y> garage of his condominium at 23 Oneida Cresant in the Yonge Street and High Tech Road area.	forward_entailment	0.4
daughter	girl	Soulas lost his <x>daughter</x> and son-in-law, who were on board the flight when it crashed.	MH: Do you ever fear what negative effect the show will have on <y>girls</y>?	forward_entailment	1.0
ball	toy	Hail storms have smashed windows in New South Wales, with stones as large as cricket <x>balls</x> reported in Crookwell with large hail also reported in Wagga Wagga.	His works have served as reference for animators, and as prototypes for <y>toys</y>.	forward_entailment	0.6
marriage	marry	Here is the deleted portion of the transcript: Ken Mehlman, currently the chair of the National Republican Committee, has been known to avoid questions about his sexuality, and supports a constitutional ban on same sex <x>marriage</x>.	He was <y>married</y> three times and is survived by sons Jeffrey, Jes and Jackson Dryden.	equivalence	0.6
clothing	vest	Six people have died after a <x>clothing</x> store was set on fire during an armed robbery in Bridgetown, Barbados.	The other bullet hit her bullet proof <y>vest</y> and did not cause any damage.	reverse_entailment	1.0
bicycle	motorcycle	Keiichi Iwasaki, a 36-year-old Japanese tourist has spent eight years cycling more than 45,000km across 37 countries with the equivalent of just $2 in his pocket, relying on his <x>bicycle</x> for transport.	He attempted to jump over the Snake River Canyon with a rocket powered <y>motorcycle</y>, which ended in a premature ejection of the parachute and the <y>motorcycle</y>'s subsequent fall into the canyon, resulting in minor injuries to Knievel.	alternation	0.4
car	jeep	The La Cruz Hill was flooded with <x>cars</x> and people crying.	Just one day after a car bomb was defused in central London on June 29, a <y>Jeep</y> was driven into the Glasgow International Airport terminal and burst into flames in an unsuccessful terrorist attack.	reverse_entailment	1.0
mountain	top	The match was included in an overall Australia Day celebration at Buderim <x>Mountain</x> State School which included Sunshine Coast Idol, kids' rides, barbecues and food stalls.	Chief Acevado said that there were 'reports of a second suspect that was wearing a beanie with a long rifle, wearing blue jeans and a black <y>top</y>' that 'may or may not be a white male.'	independent	1.0
bottom	top	Sen. Craig also ran his hand along the <x>bottom</x> of the stall's dividing wall.	Prime Minister Stephen Harper is currently at the <y>top</y> of charts for iTunes.	alternation	1.0
lady	woman	President Obama and the First <x>Lady</x> announced that they were 'saddened at the loss.'	Despite the slow speed of the train, the driver was unable to stop the train before it ran over the <y>woman</y>.	forward_entailment	0.8
front	street	On arrival in the English port of Falmouth, she was greeted by a crowd of thousands and full media array, the BBC extending its already considerable coverage, <x>fronted</x> by senior presenter Sian Williams - and told that on behalf Queen Elizabeth, she is to receive the award of Dame - and she also received the honorary title of Lieutenant Commander of the British Royal Naval Reserve.	Jobless Paris Winslow of downtown San Francisco, California has joined the long line which stretched from the front door on Mission <y>Street</y>, between Fourth and Fifth streets, to the corner of Fourth and up the block.	independent	1.0
front	hand	The centerpiece of the archive's museum is a wax figure of Pestonji, seated with his prized Mitchell camera in <x>front</x> of a recreation of the set from his 1957 musical comedy 'Country Hotel'.	Wikinews' Gabriel Pollard was on <y>hand</y> to record the 'Christchurch March for Democracy' protest and the views of those marching.	independent	1.0
object	substance	It's when the practices begin to hurt people is where I <x>object</x>.	The rules state that when an athlete tests positive for a banned <y>substance</y>, he or she must be given a 2 year ban from the sport.	independent	1.0
stick	tree	The U.S. National Transportation Safety Board (NTSB) has determined that the captain of Colgan Air Flight 3407, which crashed nearly a year ago outside Buffalo, New York during its approach to Buffalo Niagara International Airport, 'inappropriately responded to the activation of the <x>stick</x> shaker, which led to an aerodynamic stall from which the aeroplane did not recover,' according to a statement issued by the NTSB.	Wasson also says the impact that created the jewel can be compared to the 'Tunguska event' that occurred in Tunguska, Siberia in 1908 causing at least 80 million <y>trees</y> to be flattened, but left no visible impact crater.	independent	1.0
baseball	football	His last sit down interview which occurred on January 6, 2007 was with <x>baseball</x> star Roger Clemens.	The match had good passing, inventive plays; both sides played with three defenders and encouraged attacking <y>football</y>, with much of the play in and around the penalty areas.	alternation	1.0
fire	police	Seven people have been shot dead after a gunman opened <x>fire</x> in a busy shopping mall in the town of Alphen aan den Rijn, in the Netherlands.	The <y>police</y> presence around the airport has been stepped up as today has gone on and Navy and Air Force personnel may be made available to assist in clearing the protesters.	other-related	0.6
cap	suit	Williams test driver Susie Wolff of Scotland started a competition during the race weekend to win one of her Martini-coloured <x>caps</x> for submitting pictures of designs using the Martini colours.	It has yet to be seen if Pakistan will follow <y>suit</y>.	independent	1.0
obstacle	railing	This is not Sunderland's first <x>obstacle</x> during the journey.	Police searching for the cause of yesterday’s disaster investigated eight offices of West Japan Railway Co on Tuesday for clues to the <y>rail</y> driver.	independent	1.0
conversation	talk	He also states that he would not mind a one-on-one <x>conversation</x> with some members of 'Anonymous', but 'these guys don’t have the balls for a direct sit-down because they should get their facts straight.'	He <y>talks</y> about an extensive US stimulus campaign.	equivalence	0.4
pink	red	This lineup of <x>Pink</x> Floyd has not played together for 24 years due to a conflict between David Gilmour and Roger Waters over leadership and creative influence of the band.	<y>Red</y> Bull driver Vettel also won the FIA Formula One 2009 Etihad Airways Abu Dhabi Grand Prix earlier on November 1st at Yas Marina Circuit, Abu Dhabi, United Arab Emirates.	independent	0.8
board	panel	Falcon Heene, a 6-year-old boy from Fort Collins in the US state of Colorado, has been found safe and unharmed after earlier reports said he <x>boarded</x> an experimental balloon the family was building and then floated away.	James Robertson, a former <y>panel</y> judge member of the Foreign Intelligence Surveillance Court, resigned in protest over the murky question of the constitutionality of the NSA eavesdropping on international telephone calls and e-mail, which bypassed the jurisprudence of that court.	independent	1.0
photograph	photo	NASA's Lunar Reconnaissance Orbiter recently <x>photographed</x> similar landforms in other locations on the moon, further supporting the theory that Earth's closest neighbor in space may in fact be shrinking.	Former president of FUNAI, Sydney Possuelo, agreed that the publication of the <y>photos</y> was necessary to quell the doubt about the very existence such uncontacted indigenous peoples.	other-related	0.6
hands	person	Following the publication of the postmortem, an American tourist <x>handed</x> over film footage of the moments leading up to Ian Tomlinson's death to 'The Guardian' newspaper.	He added that Whittington was 'a lucky <y>person</y>' to survive the shooting.	independent	0.8
food	meat	The RMT, which has arranged legal representation for the Vestas occupiers, has accused Vestas of violating human rights and at one point said it would arrange to have a helicopter airlift <x>food</x> into the workers.	International Whaling Commission rules permit the research hunt, but Australia and other anti-whaling countries say it is commercial whaling in disguise as the <y>meat</y> collected from the 'research' is later sold in Japan.	reverse_entailment	1.0
piece	strip	This year, one <x>piece</x> breached the $1,000 mark in the PG category - 'Just one more', by California artist 'Dark Natasha'.	Sharon had cut all links after a suicide attack killed six Israelis at a Gaza <y>Strip</y> border entry point, just days after Abbas has been elected leader.	independent	1.0
beach	water	Fishermen took their boats away from the <x>beach</x>.	In a recent statement from the organization, forecasters noted that 'There is a short window available for any further intensification', but the storm is likely to weaken once it moves over cooler <y>waters</y>.	other-related	0.8
building	space	Sar Sareth, director of PMTair, told the Associated Press yesterday that he did not know what year the crashed plane was <x>built</x>.	The same worker allegedly damaged another computer that was not bound for the <y>space</y> station.	independent	1.0
guy	woman	Do you think you <x>guys</x> have, you and Melissa can pick up a medal, and you get a medal?	The Paralympic host nation's <y>women</y>'s sitting volleyball team lost to Ukraine earlier today at London's ExCel—South Arena 2, in straight sets, before a crowd of enthusiastic supporters.	alternation	0.8
lady	woman	Former First <x>Lady</x> of the United States Betty Ford died Friday at the age of 93.	While San Antonio Mayor Julian Castro, <y>women</y>'s health advocate Sandra Fluke, and Harvard Law professor Elizabeth Warren all formally introduced themselves to the national audience at the 2012 Democratic National Convention, they were not the only figures to do so.	equivalence	0.6
bus	street	Compass said that the 15,000 to 20,000 people who were at the New Orleans convention center awaiting <x>buses</x> grew increasingly hostile and had beat back 88 officers he had sent there to try to keep the peace.	If confirmed, he will be the first Wall <y>Street</y> figure to hold the post during the Bush administration.	independent	0.8
building	space	Indonesia's President has said efforts to <x>build</x> an early warning system planned after the 2004 Asian tsunami are to be accelerated.	The moons were discovered in May last year by the Pluto Companion Search Team, a team of scientists from the Southwest Research Institute (SwRI), the Johns Hopkins University's Applied Physics Laboratory (APL), the <y>Space</y> Telescope Science Institute and Lowell Observatory, using images taken from the Hubble space telescope.	independent	1.0
ground	space	It cited that 'Employees of Evangelism Enterprises, peers, and legal counsel testified that Kent disputed the authority of the Internal Revenue Service based on the separation of the church and state, debated the interpretation and application of the withholding requirements, and intentionally characterized Evangelism Enterprises as a 'church' and his employees as 'missionaries' to avoid tax obligations.' The Appeals court also ruled that the Hovinds 'challenge the validity of their convictions on the <x>ground</x> that the statute does not penalize transactions below $10,000,' but the court ruled 'this interpretation does not comport with the language of the statute.'	It is the fourth ship to be attacked in the <y>space</y> of a week.	independent	1.0
clothing	uniform	The board of Lindex is said to have recommended acceptance of the deal, which significantly outdid a 7 billion kronor (€763 million; US$1.08 billion) offer by rival KappAhl Holding AB, another <x>clothing</x> vendor, in August.	Aidan Burley, the Conservative Member of Parliament for Cannock Chase in Staffordshire, England, has been forced to leave his job as a Parliamentary Private Secretary to Justine Greening in the Department of Transport after pictures appeared in 'The Mail on Sunday' newspaper showing him at a stag party in France with a man dressed in the <y>uniform</y> of a Nazi SS officer.	reverse_entailment	1.0
bird	fly	Assistant Director-General of the World Health Organization and top <x>bird</x> flu expert, Doctor David Heymann, says a team of WHO experts has completed an investigation into an outbreak of <x>bird</x> flu in Pakistan.	<y>Flown</y> in to mediate the crisis, Annan led the two sides to a power-sharing agreement that made incumbent candidate Mwai Kibaki president and his rival, Raila Odinga, prime minister.	other-related	0.6
instrument	piano	Tonight we have seen a remnant of the Solar System's creation.' Around 400 photographs were taken during the flyby; however, it will take several days for in-depth data to be transferred to Earth. 'Little is known about asteroid Lutetia other than it is about 100 kilometers (62 miles) wide,' says American project scientist Claudia Alexander, 'Allowing Rosetta's suite of science <x>instruments</x> to focus on this target of opportunity should greatly expand our knowledge of this huge space rock, while at the same time giving the mission's scientific <x>instruments</x> a real out-of-this-world workout.	Martin, who played a few songs on the <y>piano</y>, including the hit song 'Yellow,' jokingly called his performance 'the toughest closing gig I've ever had.' Although many of yesterday's announcements had been predicted ahead of time, some had speculated that Apple would go even further.	independent	0.6
rail	slide	The country's worst <x>rail</x> disaster, however, was in February 2002, when at least 361 were killed after a passenger set fire to a moving train while using a stove.	The bolt in question is mounted to the main slat tracks, on which the slats <y>slide</y> back and forth.	independent	1.0
class	classroom	For all but two years, he was the only black in the largely white, working <x>class</x> group, and became a key influence in Springsteen's music as well as a trusted companion.	In December 2005, following legal case between the parents and the school district of Dover (Pennsylvania, USA), the judge decided that intelligent design was a religious view, and that it was unlawful to teach it as an alternative to evolution within the <y>classroom</y>.	independent	1.0
boy	girl	The controversy occurs as Michael Jackson awaits a verdict on charges that he molested a teenage <x>boy</x> in 2003.	The plight of the young <y>girl</y> was revealed on ABC Radio's PM program on March 5.	alternation	1.0
horse	track	Scottish newspaper 'The Herald' reported that the by-election is 'expected to be a two-<x>horse</x> race between the Nationalists and Labour,' but other parties have also been out campaigning: The Liberal Democrat Party, third-place in 2005, have selected mathematics teacher Ian Robertson as their candidate.	Patrick Pillay, the Foreign Affairs Minister, said that the Seychelles government had contacted local naval forces who had pledged to '<y>track</y> down the boat.'	independent	1.0
plastic	toy	The homemade device, which consisted of explosives placed inside a <x>plastic</x> bag and tied to a pole close to the target, damaged the Hellenic Public Real Estate Corporation building.	The <y>toy</y> was recently named Australia's number one <y>toy</y> for 2007.	other-related	0.6
seat	ground	In the election of 2006, his party won 9 <x>seats</x> in the Dutch parliament which has 150 <x>seats</x>.	In March, there were fights during and after a game between the Bulldogs and Wests Tigers at Telstra Stadium, the Bulldogs home <y>ground</y>.	independent	1.0
hockey	play	Other placements include Joe <x>Hockey</x> MP as treasurer, Malcolm Turnbull MP as Minister for Communications, and Barnaby Joyce MP as Minister for Agriculture.	DS: Are there any bands you guys would love to <y>play</y> with?	independent	1.0
car	automobile	Reuters also indicates that the explosions may have been caused by <x>car</x>-bombs.	In the Opening Day of 2008 AutoTronics Taipei (April 9), the Industrial Technology Research Institute of Taiwan (ITRI) invited Jamie C. Hsu (Consultant of Ministry of Economic Affairs of the Republic of the China and Former Management Executive Director of General Motors Global Technology) for a speech in the 'Pavilion of Taiwan Automotive Research Consortium (TARC)' to forecast the future of <y>automobile</y> industry in Taiwan, which echoed the 'Taiwan Automotive International Forum & Exhibition', held at TWTC Nangang in conjunction with 2008 Taipei AMPA.	equivalence	0.6
dog	pack	Strong winds were also present, and there were reports of <x>dog</x> kennels being blown across a highway in Pope County, Pennsylvania.	According to pulmonologist Alexander Chuchalin, breathing the smog is equivalent 'to the effect of two <y>packs</y> of cigarettes smoked within three or four hours.'	independent	1.0
seat	vehicle	On June 2, it was reported, and previously confirmed by the Brazilian Air Force, that one <x>seat</x> and a life vest were found floating in the water.	Since the locators send data to satellites, rather than just provide a continuous signal, much more will be known about the emergency before a SAR group arrives, such as the type of <y>vehicle</y> and owner.	forward_entailment	0.4
piece	strip	In addition to Ortega, former Scientologists Marc Headley and his wife Claire were interviewed by ABC News for the '20/20' <x>piece</x> which they were informed would be complemented by a news segment on 'Nightline'.	In January 2006, Robertson said that former Israeli Prime Minister Ariel Sharon's stroke was 'divine retribution' for pulling Israelis out of the Gaza <y>Strip</y>.	independent	1.0
clothing	uniform	Governor John Huntsman, Jr. utilized surplus state funds by declaring a state of emergency to begin efforts housing and <x>clothing</x> people coming to Utah, however some of this will likely be reimbursed by the Federal Government at a later date.	The doll also comes with boots and shoes, caps, gloves, full <y>uniforms</y>, cane and belt which can be placed on Hitler, whose arms move, allowing the doll to replicate the famed salute of its real life counterpart.	reverse_entailment	1.0
eat	food	Although he claimed to have boiled and <x>eaten</x> flesh from the first two victims and <x>eaten</x> the third raw, police could not verify this. 'The Telegraph' says the suspect he invented it to increase his fame, but 'News Limited' quotes 'Sky News' as claiming police believed his cannibalistic claims.	The spacecraft, which was launched last week, delivered <y>food</y>, water, oxygen, and other utilities to the orbiting American-Russian crew.	other-related	1.0
adult	mother	While most <x>adults</x> do not ingest toothpaste, it is often swallowed by young children.	On April 4, 2008 Bobbi-Jo Arnold, accompanied by her <y>mother</y> Mary Patricia Moore and other family members, claimed a $3.5 million lottery ticket win in Toronto.	reverse_entailment	1.0
father	kid	Jackson had the assistance of his <x>father</x> and a body guard at each side to keep him steady as he gingerly walked into the Santa Maria court house.	We have an epidemic problem of <y>kids</y> accessing pornographic material online.	alternation	0.8
clothing	uniform	During the recent National People's Congress gathering in Beijing, Sun Fucai, manager of the official Red Capital <x>clothing</x> store, reported that Mao suits made up only five percent of his sales.	Like Civil Servants, members of the Armed Forces owed allegiance to the democratically elected government of the day and should not express their personal opinions while still in <y>uniform</y>.	reverse_entailment	1.0
bird	fly	Comparisons with known flu viruses in humans, pigs, and <x>birds</x> suggest that some genes of the 1918 virus came from <x>birds</x> or an unknown animal source.	The Civil Aviation Authority report a four-day 'no <y>fly</y> area' below 2,500ft is in force over east London.	other-related	0.6
clothing	uniform	It was such a classy move that I was inspired to do something equally classy myself, so I'm selling a couple of items of <x>clothing</x> he left behind, here in my NYC apartment, on eBay.	One whimsically listed the job's benefits as '... free <y>uniforms</y>, a complimentary hair and makeup consultation and make-over, inspirational background music, plenty of on-the-job exercise opportunities and more.' Long a staple in American culture, 'Haunted Houses', as they're commonly called, range in size from small garage-sized projects, up to multi floor buildings outfitted with the most elaborate of lighting and special effects.	reverse_entailment	0.8
object	plant	A member of the water board discovered what they described as a 'suspicious <x>object</x>' under a fire hydrant cover at the junction between Tabernacle Street and Epworth Street in Finsbury, London.	Valentin Gorbunov, Chairman of the Moscow Election Commission, denies claims that these <y>plants</y> broke the law, saying that it was a normal practice.	independent	0.6
mountain	top	Investigations into the crash are ongoing, although Governor Ahmed Aydin has said the aircraft hit Herekol <x>mountain</x> as it travelled through heavy fog.	Rossy flew between England and France, approximately 22 miles, with his <y>top</y> speed reaching 120 miles an hour.	independent	1.0
cliff	rock	It was located after a small section was exposed by a <x>cliff</x> fall.	Since then, Islamic militants vowed to retaliate, and the country has been <y>rocked</y> by several suicide bombings.	independent	1.0
marriage	wedding	The law makes national same sex <x>marriage</x> rights that are already legalized in eight of the country's 10 provinces.	A spokesperson for Facebook described Chan's <y>wedding</y> ring as a 'very simple ruby,' which Zuckerberg designed.	equivalence	0.6
mother	woman	The children, son Danny Heredia III, 6; daughter, Inez Newman, 9; and two other sons - Andreas Crawford, 13, and Enrique Bedoya, 12, were found inside the home with their <x>mother</x> after police were called to the scene the night of June 24th on reports of guns shots.	Recall that Dianna Large, now charged with a felony, originally said she owned only 1 of the 3 pit bulls involved in the attack that killed an elderly <y>woman</y>.	forward_entailment	1.0
market	oil	Former President George Vasiliou, an economist, recently claimed <x>markets</x> were failing to recognise the differences between Greece and Cyprus: 'Cyprus’s problems are the result of a Greek tragedy, and the ratings agencies are not distinguishing between Greek-speaking people, whether we are in Athens or Nicosia'.	It is planned to save more than $2 billion in <y>oil</y> over the next 25 years along with creating more than 70 000 jobs.	independent	1.0
field	lot	Cyprus has recently discovered large natural gas <x>fields</x>, and unemployment at 10% is below the likes of Greece (22%) and Spain (24%).	We played a good game with a <y>lot</y> of control and authority.	independent	0.8
catch	fish	When the man noticed food missing, he set up cameras to <x>catch</x> what he thought was someone robbing him.	His next opponent will be number-28 American Mardy <y>Fish</y>, a four-set winner over another Serb, Janko Tipsarevic (6-4, 3-6, 6-1 ,6-4).	independent	1.0
air	flight	The <x>air</x>port that had the next lowest number of <x>air</x> traffic controllers is that of Umtata, South Africa, which has five.	The passengers from the 120 cancelled Air France <y>flights</y> spent the night in hotels near the airport which were accommodated for by the airline.	other-related	1.0
hill	mountain	Mr <x>Hill</x> said some of the aircraft may not even touch down in Australia, while others will land at the Darwin RAAF base.	Another evacuee said 'it seems like heaven, looking at the <y>mountains</y> and getting a breath of fresh air and saying, 'Thank God we made it.'' Not all evacuees were pleased with the move to Utah.	independent	1.0
note	paper	Having withdrawn from the outstanding treaties with the United States, will Lakota Oyate make a new arrangement with Washington? 'That has yet to be exonerated.' Lakotah continues to seek international recognition; although no country has declared recognition for Lakotah, he is 'confident with the Bolivians' and also <x>noted</x> a positive response from the 'Bulgarian freedom fighters' pressuring the US to recognize Lakota independence.	The comments he placed on different <y>papers</y> included 'GOOD ONE DICK!!', 'You useless sack of poo,' and the positive comment was 'NICE ONE MATE.'	independent	0.6
spray	water	Demonstrators livid at government cuts had <x>sprayed</x> graffiti on the four bronze lions.	Thirty cubic metres of <y>water</y> overflowed while a tank was being emptied.	independent	0.8
object	piece	Technical Observatories around the world watched the skies early on Sunday morning as a European space probe, the SMART-1 crash landed on the Moon; the first time a European made <x>object</x> has landed there and, as the first, it made quite a bang.	On the 70th minute, Chelsea earned a corner, and Arjen Robben stepped up to take the set <y>piece</y>.	independent	0.8
bowl	container	Eli Manning was named the Super <x>Bowl</x> Most Valuable Player and was awarded the Pete Rozell Trophy.	Firefighters believe the <y>container</y> containing the chemical was knocked over while someone working with maintenance was cleaning the floors.	independent	0.8
car	owner	Chief Superintendent Stephen Martin from the Police Service of Northern Ireland asked for anyone who had seen the Vauxhall Corsa <x>car</x> in which the bomb was hidden before the explosion to come forward.	The ship was registered in Sierra Leone, and the <y>owner</y> is a shipping company based in Hong Kong.	independent	1.0
trip	walk	The girls who are both students from Islington, north London, had left home after informing their families they were making a school <x>trip</x> to France.	Prime Minister Helen Clark released the news shortly before 11 a.m. (NZST) as she <y>walked</y> into a caucus meeting.	independent	0.8
car	trunk	Three undercover <x>cars</x> and a scenes of crime van arrived.	The specimen is well preserved with some remaining fur and substantially intact eyes and <y>trunk</y>.	independent	1.0
catch	fish	The hostel, which is to open in December, is aimed at families with children, aviation enthusiasts, low-budget travelers and people <x>catching</x> early morning flights who wish to leave it as late as possible before rising to get to check-in - unlike its competitors, the Jumbo Hostel is ten minutes walk from the check-in desks.	You can hook the <y>fish</y> through the mouth,”	independent	0.8
boy	girl	Dr. Fauzia told journalists after the <x>boy</x> had been given to her by officials of the interior ministry and intelligence agencies.	According to reports, the young <y>girl</y> was asleep in the living room of her home when the monkey seized her, carried her to the rooftop, and bit her face and neck before discarding her.	alternation	1.0
adult	child	Amongst young <x>adults</x> aged 16 to 24 years, Australia ranks seventh amongst surveyed countries, with a mean score comparable to the Czech Republic, Estonia, Germany, Poland, Sweden, and the Flanders region of Belgium.	A good Samaritan, Thomas Knabbe, pulled over to assist and became suspicious when he discovered that the driver, a white female, spoke only English, while the <y>child</y> spoke only Spanish.	alternation	1.0
boulder	rock	The Young Earth Creationist who sent threatening emails and letters to biologists at the University of Colorado at <x>Boulder</x> also sent threatening letters to the University chancellor G.P. Peterson as well as the vice-chancellor of undergraduate education and others.	Eye witnesses claim the fight started when Kid <y>Rock</y>, who was sitting next to rapper Diddy, walked up to Lee and slapped him.	independent	1.0
body	child	She was quickly identified as Eve Marie Carson, the 22-year-old Student <x>Body</x> President at UNC.	That day, Stern did a commercial free segment on his two stations, playing clips from his days as a <y>child</y>, to working at WTBU (Boston University college radio), WCCC, W4, WWDC, WNBC, and WXRK.	independent	1.0
costume	dress	Finnish band Lordi, known for their monster <x>costumes</x>, opened the night.	She was wearing a pink <y>dress</y> to her knees and pink Crocs shoes.	other-related	0.8
splash	water	During this first flight, the Dragon capsule is to launch, orbit the earth, and <x>splash</x> down in the Pacific Ocean. 'Milestones are an important part of space exploration and SpaceX achieved a very important one today,' according to NASA official Doug Cooke, 'I congratulate SpaceX on this landmark achievement and wish them the best with their launch of the Dragon capsule.'	Minister for the Environment and <y>Water</y> Resources Malcolm Turnbull made the announcement, claiming that the mill would be subject to stringent restrictions.	other-related	0.6
child	baby	Kelly remains a chart-topper even though the star is awaiting trial for <x>child</x> pornography charges.	Sarah Silverman called Wittels her '<y>baby</y>'.	reverse_entailment	0.6
kid	woman	Hoping to appeal to social conservatives, Texas governor Rick Perry released a commercial in Iowa entitled 'Strong', in which he states, 'there's something wrong in this country when gays can serve openly in the military but our <x>kids</x> can't openly celebrate Christmas or pray in school.' While the video received 24,407 likes by the end of the month, it received 725,698 dislikes.	Then two days later, on Tuesday at the Goolsby residence, a relative speaking for the shaken victims of a separate home-invasion robbery said that the Baskerville <y>woman</y> was with two men who forced their way into the home and robbed them of a computer, television, DVD player and money.	alternation	1.0
ball	mitt	The partial apology comes as FIFA President Sept Blatter said Zidane may be stripped of his Golden <x>Ball</x> award for the tournament's best player.	<y>Mitt</y> Romney also discussed Martin Luther King and civil rights.	independent	1.0
note	paper	They also <x>noted</x> that his prognosis for recovery is extremely poor.	The <y>paper</y> has been 'campaigning for democracy' ever since the 2005 general elections, in which the Labour Party won 55.2% of the seats with just 35.3% of the votes.	independent	1.0
crowd	gathering	Other sports stories With the home-<x>crowd</x> Russian fans on the side of the Italians, the United States defeated Italy in sledge hockey by a score of 5–1 today in both teams' opening game at the 2014 Winter Paralympics in Sochi, Russia.	Around sixty Jewish students and supporters from the National Union of Students <y>gathered</y> outside the meeting to protest the boycott.	other-related	0.4
raft	shore	The captain reportedly tried to correct the list, but ordered the ship's <x>rafts</x> to be released when it became clear it was impossible to get the vessel straightened back out again.	The tide of freedom is spreading across the globe, and it will reach Cuban <y>shores</y>.' The U.S. Senate also passed a resolution on Tuesday 'extending its support and solidarity to the participants of the historic meeting', and calling for 'the international community to support the assembly and its mission to bring democracy and human rights to Cuba.	independent	0.8
floor	sitting	Containing 32 <x>floors</x> and standing at a height of 176 m (577 ft), the Kotelnicheskaya Embankment Building is one of the Seven Sisters, skyscrapers constructed between 1947 and 1953 in Moscow under the direction of Joseph Stalin.	Because of this special type of orbit, where the spacecraft goes around once every 24 hours, the satellite will appear to <y>sit</y> in one place over the equator.	independent	1.0
