note	paper	Also of <x>note</x> is that during the course of this initiative, there were no serious incidents or serious injuries to either law enforcement officers or those who were taken into custody.	According to the Estonian <y>paper</y> Postimees, the oil spill is now a kilometer (0.6 mile) away from the Estonian capital of Tallinn.	independent	1.0
stick	tree	Other reports from witnesses said that there had been only wooden <x>sticks</x> on board the vessels under the control of activists, however, and an Israeli official said that troops had attacked while still overhead the ships in helicopters.	Pieces of debris that resemble a honeycomb material were found on a beach owned by the Banyan <y>Tree</y> Vabbinfaru resort, located in the Maldives island chain Kaafu Atoll.	independent	0.6
boy	woman	The <x>boys</x>, both minors, are scheduled to appear in juvenile court today.	There are 6 scheduled starters for the <y>women</y>'s visually impaired group including yesterday's downhill gold medalist Henrieta Farkašová, 11 <y>women</y> in the standing group, 8 <y>women</y> in the sitting group, 16 men in the visually impaired group including Spaniards Jon Santacana and Gabriel Gorce, 22 men in the standing group including Mitchell Gourley and New Zealander Adam Hall, and 29 men in the sitting group	alternation	1.0
automobile	car	The <x>Automobile</x> Association's President, Edmund King, said he was 'pleased that these complex issues will be addressed'.	Sir Richard Branson, successful British entrepreneur, better known as the founder of the Virgin brand, has made a suggestion to the next British chancellor to both save MG Rover, the largest independent manufacturer of <y>cars</y> in England until it collapsed this spring, and help with rapidly rising oil demand.	equivalence	0.8
stone	wall	However, 'The Valley News', a news publication based in Riverside, California, mistakenly reported that Anderson's opponent, Jeff <x>Stone</x>, had won the Republican primary.	<y>Wall</y> Street reacted negatively to the passage of the bill, with the Dow Jones Industrial Average down over three hundred points in afternoon trading.	independent	0.8
rail	slide	After the record was broken, French President Jacques Chirac conveyed his congratulations on 'this new proof of the excellence of the French <x>rail</x> industry.'	Witness reports say that Ms. Broad was in the car and saw Mr. Phillips <y>slide</y> off the bonnet and then the car continue to drive over him.	independent	1.0
picture	camera	Cassini recently took <x>pictures</x> of what scientists call 'lakes and oceans' on Titan and scientists now believe that the oceans, filled with methane, may also be 'rich' with ethane.	In 1938, he bought his first <y>camera</y> and experimented with both documentary and fashion photography.	other-related	1.0
aircraft	plane	The material makes explicit the accusation that the Taliban is receiving support including man portable anti-<x>aircraft</x> missiles from Iran, and Pakistan.	The aircraft departed Moscow at about 4:14 PM local time, laden with 73 passengers. 'RIA Novosti' reports that a spokesman from the Russian Federal Air Transport Agency said that several minutes into the flight the crew received a call which stated the <y>plane</y> experience detonation at any minute.	reverse_entailment	1.0
bicycle	car	The incident took place after three youngsters on <x>bicycles</x> pursued two youths who sought cover inside the store.	In Germany, 57 were arrested as young protestors threw bottles and set fire to <y>cars</y> in the capital, Berlin.	alternation	0.6
fire	weapon	At 8:22am this morning the Public Safety Department and Buffalo <x>Fire</x> Department responded to a report of a chemical spill on the third floor of the Health Science Center.	His father Yitzhak Natan-Zada urged Eden to return his <y>weapon</y> and informed the army that his son was dangerous.	independent	1.0
officer	police	107 women, 85 children, and 49 police <x>officers</x> are among the dead and many people have met particularly violent ends.	That building was secured immediately by <y>police</y>, who had 'reason to believe ' that the gunman had already left the building.	equivalence	0.6
boy	horse	An 18 year-old <x>boy</x> was also found at the scene.	The site of the newly announced temple is said to be in the International Garden of the White <y>Horse</y> Temple in Luoyang.	alternation	0.6
bank	market	By the time the two men met again eight years later, Guevara was a revolutionary hero and chief of Cuba’s central <x>bank</x>.	The <y>markets</y> fell despite the unemployment data.	other-related	0.6
building	palace	As a result, the Canadian military is <x>building</x> two new bases at both ends of the areas they claim to be theirs.	The AMISOM forces are mandated with the protection of key city sites such as the airport, seaport, and presidential <y>palace</y>.	other-related	0.4
music	playing	For example, AmaroK, media player, will use Wikipedia data to show information about <x>music</x> being played at the moment.	Pugh says he swam at the North Pole to demonstrate the effects that global warming is <y>playing</y> on the Earth and is hoping that his act will gain the attention of leaders from around the world.	independent	0.8
marriage	wedding	She blamed it on a loveless 11-year <x>marriage</x>.	A young woman, Zhou Maoya, died after returning home to the village of Yantan in Annui province to prepare for her <y>wedding</y>.	other-related	0.8
hit	play	Patrick Fuller of the Red Cross (the International Federation of Red Cross and Red Crescent Societies), who has been based in the country for a few days, described the situation on the ground as 'desperate' and said the worst <x>hit</x> areas are 'totally dependent' on outside help.	The final game will be <y>played</y> in Istanbul, Turkey, on May 25.	independent	1.0
study	subject	He cited his concerns about it when he was a cardinal. 'The conclusion of this <x>study</x> is that there are theological and liturgical reasons to hope that infants who die without baptism may be saved and brought into eternal happiness even if there is not an explicit teaching on this question found in revelation,' the 41-page document said.	By the end of the month, South Ossetia said it would join North Ossetia-Alania as a federal <y>subject</y> of Russia.	independent	0.8
field	lot	The Brotherhood announced Tuesday it will apply for political party status, but will not <x>field</x> a candidate for president in elections to replace former President Hosni Mubarak as that might be divisive. 'It's time for solidarity, it's time for unity, in my opinion we need a national consensus', said a Brotherhood senior leader, Essam el-Arian.	But now we have a <y>lot</y> more technology to make real-time predictions, which can increase warning times.	independent	1.0
kid	toddler	At his death, Morita had over 100 screen credits, including 'The Karate <x>Kid</x>' sequels, and also as a voice character in the Disney films 'Mulan' and 'Mulan II'.	Police announced on Wednesday that the <y>toddler</y> had been discovered, unharmed, when they had been called to an incident on Tuesday evening.	reverse_entailment	0.6
person	sponsor	Some are quoting a Law Commission report that says lethal injection is the most painless way of ending a condemned <x>person</x>'s life.	In the contest, where Eugene Goostman and four other bots competed, the bot successfully tricked 33% of the participating judges, which included television actor Robert Llewellyn of the BBC television series 'Red Dwarf', and John Sharkey, Baron Sharkey, a <y>sponsor</y> of Turing's 2013 posthumous pardon.	independent	0.6
swimming	water	Some people <x>swam</x> ashore after falling, with the aftermath filled with screams.	The estate of the late Allan <y>Waters</y>, who died late last year, has agreed to tender all its shares to the bid, netting the <y>Waters</y> family nearly $450 million.	independent	0.8
sand	shore	Shulze has radar experience from working at the White <x>Sands</x> Missile Range.	As public opinion wavers over Canada's involvement in Afghanistan, Defence minister Gordon O'Connor made an appearance to <y>shore</y> up support among the troops for the Afghan mission.	independent	1.0
play	practice	Prosecutors are awaiting the results of a second autopsy, which is being carried out because of a suspicion of foul <x>play</x>.	The report also revealed that officials in the Bush administration were often told about these <y>practices</y> long after the fact.	independent	0.8
car	windows	In addition to the case of the truck-bomb, doubts now surround a number of other related incidents, including the confiscation of several kilos of explosives, the discovery of a house-bomb and of three other <x>car</x> bombs in the latest weeks.	The small bomb caused only minor damage to the recruiting station, shattering a glass door and leaving a hole in a <y>window</y>.	independent	0.6
forest	woods	Raymond Lee Oyler of California, United States has been convicted of the murders of five US <x>Forest</x> Service firefighters killed while attempting to control a wildfire he had lit.	Despite the good news, Algebra Capital Managing Director Dino Kronfol says Dubai is not out of the <y>woods</y> yet.	independent	0.6
goal	soccer	A residue of 14 parts VX per billion remained; the Army's eventual <x>goal</x> is less than 20 parts.	NPD spokesperson Klaus Beier said the reference to the word 'white' was not related to skin color, but rather to a series of betting and corruption scandals in German <y>soccer</y> in recent months.	independent	0.8
gun	weapon	Mexico has used troops in some towns in an attempt to regain control of the cities, which has resulted in many <x>gun</x> battles with drug cartel members and Mexican troops.	Are these <y>weapons</y> to protect global security?	forward_entailment	1.0
plant	tree	The regulations describe eligible persons as those 'suffering from grave and debilitating illnesses.' Canada contracts a company, Prairie <x>Plant</x> Systems, to cultivate and package seeds and/or dried marijuana for shipping of a monthly supply to eligible patients.	Acetylsalicylic acid, commonly called aspirin, had originally come from the bark of Willow <y>trees</y>.	other-related	0.4
guy	woman	This has always been a special talent and the <x>guy</x> has been putting up Hall of Fame numbers since the day he showed up in the big leagues.	The <y>woman</y>'s bags were selected for closer inspection when her behaviour aroused the suspicion of customs officials.	alternation	1.0
boy	horse	The controversy occurs as Michael Jackson awaits a verdict on charges that he molested a teenage <x>boy</x> in 2003.	A 'Reflections of World War II Commemoration Show' began at 15:00 on <y>Horse</y> Guards Parade, attended by the Royal Family, politicians, veterans and others.	alternation	0.4
piece	strip	I like assembling the elements of a build to be like a <x>piece</x> of art.	The only region recording a cooler than normal year was a coastal <y>strip</y> of Western Australia extending from Cape Leeuwin to Carnarvon.	independent	1.0
fishing	rod	Although most of the <x>fishing</x> boats were removed in advance, the 198 docking slips that the harbor had provided for boats, enabling the livelihoods of the <x>fishing</x> crews, were lost.	Before his illness, it had been anticipated that Baldry would be touring in the autumn in support of new recordings produced by <y>Rod</y> Stewart and Elton John to be released this September.	independent	0.8
marriage	wedding	We are already hearing about rapes, harassment and forced early <x>marriages</x>.	It will not be formal and a beach party will take place after the <y>wedding</y>.	equivalence	0.6
road	track	The New South Wales <x>Roads</x> and Traffic Authority announced Friday night that a AUD$1.20 toll will be charged on a pair of new 200 metre long on and off ramps from the Warringah Freeway to Falcon Street, North Sydney.	The arrays consist of two 115-foot-long arrays, for a total wing span of 240 feet, including the equipment that connects the two halves and allows them to twist as they <y>track</y> the sun.	independent	1.0
coat	shirt	His arms and legs were so severely frozen and swollen that the rescuers were not able to remove his <x>coat</x> and shoes.	And event organizer Chinese Taipei Road Running Association (CTRRA) presented limited 'I Love Marathon' T-<y>shirt</y> for some of 3KM group runners.	alternation	0.4
talk	phone	Representatives from both the Islamist Courts and the government are in delicate <x>talks</x> in the Sudanese capital Khartoum.	Furthermore, Sony's DRM software '<y>phones</y> home' each time one of their CDs is played.	independent	0.8
coat	shirt	They say they saw a gunman about 6'3”, wearing a dark trench <x>coat</x>, carrying a shotgun, probably in his 20's.	A registry for a small initial set of plugins is currently available, as well as incentives such as T-<y>shirts</y> and free advertising for developers who submit new plugins.	alternation	0.4
child	daughter	In 2000, a Japanese tourist and a Guatemalan bus driver were killed after being attacked by a mob who thought they were there to kidnap <x>children</x>.	Ando is survived by his wife, Masako; two sons; and a <y>daughter</y>.	reverse_entailment	1.0
edge	mountain	Quintana <x>edged</x> out Froome by eleven points to take the King of the Mountains jersey while Peter Sagan took the green points jersey.	Severe damage was reported to Davis <y>Mountains</y>, Possum Kingdom, and Bastrop state parks.	independent	1.0
forest	woods	Husain is thought to have crossed the Line of Control in June this year through the Rajwar <x>forests</x> in northern Kashmir.	Three students at Simon's Rock — Cameo <y>Wood</y>, Melissa Leventhal, and Allyson Sgro — wrote a grant to support the experiment, and shepherded the proposal through the Human Research Review Committee under the oversight of Professor Anne O'Dwyer.	independent	1.0
player	top	Both <x>players</x> are receiving treatment administered by the Australian Institute of Sport.	In 1996, Kasparov was at the <y>top</y> of his game, when a team led by IBM introduced Deep Blue, the strongest of a new class of chess playing computers.	independent	0.8
black	woman	He has short <x>black</x> hair and brown eyes, and was last seen wearing a blue or green long sleeve shirt with a white T-shirt underneath and long <x>black</x> pants.	They are concerned about Muslim <y>women</y> failing to reveal their faces in photographic identification, and claim that this could be a security risk.	independent	1.0
garage	park	The word 'SCUM' was also written in three places on another side of the <x>garage</x>.	Plans are underway to turn the area into the Via Flaminia Archaeological <y>Park</y>, with the tomb as the central attraction.	independent	1.0
baby	kid	The queen bee, nurse bee and <x>baby</x> bees remain in the hives only to die.	I went all the way to Sacramento and told them about all of the sick <y>kids</y> in the hospitals- too many sick <y>kids</y>.	forward_entailment	0.4
jump	walk	The Standard & Poor's 500 index <x>jumped</x> by 7.07% or 54.37 points, reaching a level of 822.91.	However, 'The Advocate' reports that in that incident, Travis was locked out of the SUV and <y>walked</y> to the other side to try another door when an officer shot him.	independent	0.6
father	kid	Kabila is the world's youngest head of state, getting the title as leader of Congo in 2001, after his <x>father</x>, Laurent Kabila was assassinated in 2001.	And tell yourself that any economic power who wants to make his candidate win can afford the luxury of buying millions of portable cell phones, distribute them with unlimited plans for a night to <y>kids</y> who could not afford them and win!	alternation	0.8
beer	glass	The advert promoted various perks for the event, including an in-house DJ, cocktails, food trucks and access to women: women specifically there to serve <x>beer</x> to attendees.	One witness told BBC that 'when you looked down Macbeth Street you could see bits of buildings, <y>glass</y>, wood, curtains, strewn all over the street.'	independent	1.0
burning	torch	Zuelpich police report that when spraying them with hairspray failed to kill them, the spiders were then subjected to being <x>burned</x> with a cigarette lighter.	In 2006, an average of 112 cars a day were <y>torched</y> across France.	equivalence	0.6
jet	plane	Last month two passenger <x>jets</x> landed safely in Washington D.C. without clearance to do so because they were unable to make contact with any controllers in the tower at the airport.	Additionally, a drug lord in Valle province owns a private <y>plane</y> large enough for 14 passengers.	forward_entailment	0.8
call	phone	Scientists have discovered landforms littered across the moon's surface <x>called</x> lobate scarps that have apparently resulted from the moon's shrinking very slowly.	News Corp President and CEO Peter Chernin commented to 'Reuters' that 'wireless technology gives us an enormous opportunity to reach billions of mobile <y>phone</y> users with our content'.	independent	0.8
black	grey	The 208-page document released March 9 details Scientology's involvement in <x>black</x> propaganda according to its 'Fair Game' practices.	Olivia Benson in 'Law & Order: Special Victims Unit', Kyra Sedgwick as Deputy Chief Brenda Johnson in 'The Closer', and Chandra Wilson as Dr. Miranda Bailey in '<y>Grey</y>'s Anatomy'.	independent	0.8
jump	walk	In a show of bipartisan support, Abbott assisted Lundy out of the foam pit they <x>jumped</x> into, with Lundy returning the favour.	Advisors are <y>walking</y> both sides of the Gold fence.	alternation	0.4
bike	bicycle	Schumacher who injured his neck in a <x>bike</x> accident in February aggravated his injury whilst trying out a 2007 F1 car as he was preparing for his comeback.	A passerby describes seeing '...a smashed up <y>bicycle</y> covered in...plastic bags and...a yellow raincoat...' lying at the scene of the accident.	equivalence	1.0
play	sport	The advice he received was to '<x>play</x> along' and continue to report her actions until they could locate someone 'better equipped' to handle the situation.	The vandalism at the Jackson article was not directed toward the <y>sports</y> pro, but rather at a congressional staffer of the same name who is employed at the House Rules Committee.	independent	1.0
father	kid	Green seized her <x>father</x> and they then took them into the house and Sgt.	In the <y>Kids</y> Run class, the participants included in not only qualified school teams from 'ING Taipei Kids Running' last month but also students outside of Taipei.	alternation	0.8
audience	person	The <x>audience</x> is asked to remain silent during play.	In other cases, soldiers tortured prisoners (known as <y>Persons</y> Under Control—PUCs) on their own initiative, in order to 'relieve stress'.	reverse_entailment	0.4
people	team	Nearly three million <x>people</x> were eligible to vote.	After the explosion, the National Capital Region Police Office's Director, Nicanor Bartolome, said that he formed a special investigation <y>team</y> and the city has formed a crisis management committee.	reverse_entailment	1.0
swimming	water	At least two dozen other people, however, managed to <x>swim</x> to safety or were rescued after the boat's sinking.	Hindu custom dictates that ashes are scattered over a body of <y>water</y> after cremation, but Gandhi's ashes, Gandhi being cremated after he was assassinated in 1948, were instead divided up and distributed to friends and family.	other-related	1.0
jump	walk	And when Roberto Carlos had broken free unmarked the attacking left-sided defender <x>jumped</x> up and down in frustration when Ronaldo over hit his pass.	The robots learn from their experience <y>walking</y>, getting a bit more precise with each step.	alternation	0.6
note	paper	It should be <x>noted</x> that these cases are the only documented cases reported.	Opponents of the Bill including David Burrowes and Peter Bone are hoping the House of Lords will reject the law: Burrowes stated Lords would have the right to reject the bill as 'there was no clear manifesto commitment, no coalition agreement, no green <y>paper</y> — just a sham consultation'.	independent	1.0
official	person	An anonymous senior <x>official</x> of Syria's Baath party stated the attacks were planned by government intelligence from within the United States.	Nick Anstee was appointed as the 682nd <y>person</y> to hold the position on Friday.	forward_entailment	1.0
gun	weapon	Auvinen had no previous criminal convictions, and had received his <x>gun</x> license several weeks previously.	The ACLU is filing charges against the Pittsburgh Police Department after claiming that 'more than 30 Pittsburgh police officers with semi-automatic <y>weapons</y>' raided a Seeds for Peace food truck in the middle of the night and demanded to search it even though they lacked a warrant.	forward_entailment	0.8
mountain	top	Backstage, Best Director winner Ang Lee commented to the press on how 'Brokeback <x>Mountain</x>' refreshed his will to direct.	In the end, owners agreed to a three-tiered revenue sharing system: The <y>top</y> five revenue teams would each pay the highest share into the revenue sharing pool, teams 6-10 would each pay the middle share, and teams 11-15 would each pay the lowest share.	independent	1.0
chicken	meat	Celebrities appearing on the show included politicians, Olympic medalists, comedian Steve Allen, Burt 'Robin' Ward of 'Batman', folk singer Tiny Tim, actress Debbie Reynolds, oceanographer Jacques Cousteau, and Colonel Harland Sanders, the founder of Kentucky Fried <x>Chicken</x>.	In March, China's largest <y>meat</y> processor apologized after the illegal additive clenbuterol was found in some of their pork products.	forward_entailment	1.0
aircraft	plane	But it is for his coverage of the Falklands War that Hanrahan will be best remembered, and his famous quote while on board an <x>aircraft</x> carrier, watching Harrier Jump Jets taking off and landing, that he 'counted them all out, and I counted them all back.'	There were reports that the Israeli <y>planes</y> fired up to eight missiles during the two runs they conducted, but there do not seem to be any casualties.	reverse_entailment	0.8
car	window	He was struck by a <x>car</x> in a hit-and-run in New Jersey on March 24, 2007, during the Regionals of the 2007 NCAA Division I Men's Basketball Tournament, and died two days later of his injuries.	The smashed <y>windows</y> resulted in the closure of the primary school today.	independent	1.0
child	father	By 10 pm, five had been found dead, one <x>child</x> among them.	According to his <y>father</y>, 'When they told him to set up a tent city next to Kibbutz Re'im in opposition to his views, he deserted and went to Tapuah.'	alternation	0.8
road	track	There have also been reports of unidentified gunmen firing into the air, hurling rocks at soldiers, and blocking <x>roads</x> near the blast sites.	This new flight plan, described as 'a fast <y>track</y> to the International Space Station' by NASA spokesman Josh Byerly, had been tested successfully prior to Thursday's launch by three unmanned cargo ships delivering supplies to the station.	independent	1.0
motorcycle	road	States of Guernsey Police Service would now like to discuss with any witnesses who sighted two <x>motorcycles</x> being driven en masse near to the location of the incident at approximately 2100 BST (2000 UTC).	Long <y>road</y> to military trials.	other-related	0.6
boat	sail	A farmer of 29 years of age drowned when his <x>boat</x> overturned in Isabella, police said.	The vessel <y>sailed</y> from Tilbury on January 5 and is carrying 735 mainly British passengers and 349 crew.	other-related	1.0
marriage	wedding	Back then the neoconservatives did not have a base of political support within the Republican Party, which brings Unger to his third theme: the <x>marriage</x> between the neoconservatives and the Christian right to create a formidable ideological block.	Warren Jeffs was convicted in September 2007 of two counts of being an accomplice to rape related to a 2001 <y>wedding</y> he arranged between a 14-year old girl and her 19-year old cousin.	other-related	0.4
game	play	Martin handed the PM his jersey from Monday's <x>game</x>.	Officials have yet to confirm if foul <y>play</y> is suspected in the deaths.	independent	0.6
ball	mitt	Peru had 50.9% possession of the <x>ball</x> in front of Paraguay.	Fluke spoke to attendees at the convention about the consequences for women of electing Republican candidate for U.S. President, <y>Mitt</y> Romney, over incumbent President Barack Obama.	independent	1.0
blow	wind	A suicide bomber <x>blew</x> himself up in the eastern Afghan province of Paktia earlier today, killing at least eight people and wounding more than 24 others.	Three people were killed when a shed collapsed during heavy <y>winds</y> in Andhra Pradesh, while a fisherman drowned in rough sea in neighbouring Tamil Nadu state.	independent	1.0
camera	picture	Van der Sloot's confession on secret <x>camera</x> while in a car with a friend includes his statement that after Natalee died, her body was dumped at sea by a friend.	Jeff Blake, chairman of worldwide marketing and distribution for Sony <y>Pictures</y>, said: 'Michael Jackson has an army of fans everywhere around the world... we are giving the audiences an incredible opportunity to join together in celebration of Michael Jackson's incredible career.'	other-related	0.6
bed	couch	Graham and Tommy are now stocking the creek <x>bed</x> with hundreds of thousands of disease resistant young oysters.	The bullet then struck the girl, Aiyana Jones, in the neck while she was sleeping on the family's <y>couch</y>.	independent	0.8
field	yard	The long-wavelength components of the gravity <x>field</x> provide key information about the planet's internal structure, particularly the size of Mercury's core.	A fifth was pulled out the water after attempting to swim 300 <y>yards</y> to shore, but he had already succumbed to the cold.	independent	1.0
body	person	A jury at Manchester Crown Court however heard evidence that the keen climber and sailor had bludgeoned her to death with an ice axe, tied her <x>body</x> up in a foetal position, and wrapped it in plastic and a weighted carpet and dumped the <x>body</x> in Coniston Water, the third largest lake in England.	Valerie Jarrett, a White House adviser, said it was a 'very, very important step.' The new definition defines rape as: 'The penetration, no matter how slight, of the vagina or anus with any body part or object, or oral penetration by a sex organ of another <y>person</y>, without the consent of the victim.'	other-related	1.0
people	police	He told me there was a specialist for <x>people</x> like me and gave me an address.	Polanco was handed over to the <y>police</y>, and was reunited with a much relieved Gonzales in Manhattan.	reverse_entailment	0.8
kid	woman	I recall thinking, 'Even though I’m just a <x>kid</x>, these guys are interested in me!' That somehow made me feel recognized and important.	A sample size of 2662 people (52% men and 48% <y>women</y>) across all four Pakistani provinces was utilized for face-to-face questioning.	alternation	1.0
lady	woman	The photographers later took the place of an aged <x>lady</x> as she needed the lavatory.	The victims, some of them <y>women</y>, were at a petrol station in Hangu.	equivalence	0.8
bank	market	Yesterday's announcement confirmed early speculation by analysts at major investment <x>bank</x> UBS that Microsoft would sell its new console at a loss.	Mr Bartlett said: 'We are pitching to a <y>market</y> segment who were not necessarily totally nuts about watching the rugby live but still wanted high-definition quality television delivered by broadband.'	independent	0.8
black	grey	On Friday, Parliament published the list of MPs expenses that 'The Telegraph' had received, but with many claims <x>blacked</x> out and redacted.	What do you think about his future, given the legal <y>grey</y> zone in which he currently is?	independent	0.6
golf	tennis	The Paul Gross-narrated documentary does make acknowledgements to stick and ball sports from Ancient Egypt, as well as <x>golf</x>-on-ice games in 16th-century Europe.	Newest 2012 Paralympic storiesLondon, England— Slovakian fans were out in force at London's ExCeL earlier today, watching the 23-minute table <y>tennis</y> match between Great Britain's Sara Head and their country's Alena Kanova.	alternation	0.6
bicycle	car	Police state that the attacker is an unemployed man from Beijing who was seeking revenge after he was investigated last year for allegedly stealing <x>bicycles</x>.	The suspects escaped with a female hostage and drove away in a bank employee's <y>car</y>, but they traveled less than a mile before street barricades stopped them.	alternation	0.4
clean	erase	The second of which is those who had at the beginning the honor of fighting the crusades, however what counts is the end; their efforts won’t be accepted by the law of Islam unless they strive with action to make the word of Allah prevails, using what Allah lawfully guided us with, the <x>clean</x> means, not by using evil parliaments striving to have the word of Allah mixed with other man made constitutions and laws.	Men can respond to postings, but they can't get them <y>erased</y>.	independent	0.6
animal	person	Although no official statement has been issued, it is believed <x>animals</x> including birds and rodents defecated where food for chickens is stored.	According to BBC News Online, incidents like this usually cause one <y>person</y> to die from causes related to radiation.	independent	0.6
music	perform	Hitachi Tech has produced that explains the rudiments of perpendicular recording in a <x>music</x>-video style.	Aerosmith received $1 million (€700,000) to <y>perform</y> at the event.	other-related	1.0
child	father	The incident happened on wasteland close to the <x>child</x>’s home before lunchtime on Thursday, and he was discovered by a couple who were out walking.	His <y>father</y>, Felice Scala aged 62, faces four charges related to his son's crimes and will appear in court in June.	alternation	0.8
gun	pistol	It was also determined little could be done to predict and prevent future incidents, although one measure being sought is to require medical checks for <x>gun</x> licences and parental consent for prospective owners under 18.	Earlier, about 200 men had assembled outside a Mosque - some armed with <y>pistols</y>.	reverse_entailment	0.6
music	play	Speaking about the work of those composers who became victims of the Holocaust, Yinnon was quoted as saying 'Without the Second World War, new <x>music</x> would have sounded quite different.'	They are scheduled to <y>play</y> the next game of their London campaign this Saturday against Great Britain.	independent	0.6
motorcycle	road	According to police, the victims were shot dead. 'The victims of this crime have been positively identified and are associated with, or belong to, the Bandidos <x>motorcycle</x> gang,' Det.	WNBetween writing for Brit Chopper magazine and customizing your jeep, you clearly enjoy the open <y>road</y>.	other-related	0.8
building	palace	After first entering Thai politics in 1994 as head of the anti-corruption Palang Dharma Party, the multi-billionaire head of telecom giant Shin Corporation had set about <x>building</x> TRT for the 2001 election.	The Research, Development and Evaluation Commission, Ministry of Economic Affairs, Council of Agriculture, Ministry of Education, Environmental Protection Administration, Ministry of Transportation and Communications, Taipei City Government, National Science Council, National <y>Palace</y> Museum, and National Taiwan University Hospital all participated in the show to showcase their industry solutions and milestones of IT and networking industries.	reverse_entailment	0.4
music	perform	We're not going to call it a musical in future because we recognise it gives a misleading impression; the <x>music</x> will do something very different by reflecting the voices of the interviewees.	The embassy would not provide visa or <y>perform</y> diplomatic tasks, but would provide information on how and where to get these documents in the real world, as well as giving cultural and tourist information about the country.	independent	0.8
blue	water	It is like thunder from a <x>blue</x> sky.	People are carrying buckets full of <y>water</y> to try to put out the fire.	independent	0.8
rail	slide	Additionally, companies need to use a minimum of two out of four transportation modes – freight, air, <x>rail</x>, or water.	The Houston-bound airplane burst into flames, and the 112 people on board were forced to evacuate the aircraft by the use of <y>slides</y>.	independent	1.0
adult	mother	<x>Adults</x> will not escape the government's plans to foster respect for authority with the government announcing it plans to create a new law enforcement package with new laws to make it easier for police to crack down on anti-social behaviour.	Nguyen's <y>mother</y> was informed on Thursday by registered mail from the Singapore prisons service of the execution date.	reverse_entailment	1.0
play	sport	Local area sports teams in Washington, D.C. will still <x>play</x> games as scheduled.	Harper was with his ten-year-old son Ben cheering on for the Toronto Maple Leafs and sat in seats in the platinum level of the Air Canada Centre, next to Larry Tanenbaum, head of Maple Leaf <y>Sports</y> and Entertainment, the company that owns the Leafs.	other-related	0.4
official	person	<x>Officials</x> in both the United States and the United Kingdom are accused of 'a co-ordinated effort to mislead the court' in order to divert attention from other suspects with links to Iran or Syria, whose support was needed at the time of the first Gulf War.	The Supreme Court justices are appointed by the President from a list submitted by the Senate of three <y>persons</y> per court seat.	forward_entailment	1.0
sidewalk	street	Since the protestors failed to notify the city of their march and failed to get a permit, police told the marchers that the street march was illegal, asking the protesters to move to the <x>sidewalk</x>.	Opposition leaders have accused the government attempting to delay the polls, and have warned of <y>street</y> protests if the situation is not quickly resolved.	alternation	0.4
board	panel	A Federal Aviation Administration spokesperson has said that one person was on <x>board</x> the 8 passenger plane.	The three-judge <y>panel</y> appellate court overturned the decision of the Superior Court in a 3-0 ruling.	independent	1.0
road	street	On the <x>roads</x>, the London Congestion Charge has been suspended, although Transport for London is advising against driving in central London today.	A further suspicious package at the Travelodge hotel on Broad <y>Street</y> was also declared safe.	equivalence	0.4
swimming	water	Some people <x>swam</x> ashore after falling from the structure, which spanned 700 metres.	Also on Friday National Guard units arrived in force and brought food and <y>water</y>, medical personnel, and quickly quelled the rampant looting that had beset the city during the previous days.	other-related	0.8
jet	plane	A search investigation has found several parts of the <x>jet</x>, as well as some bodies of the passengers on board, but the flight data recorder and cockpit voice recorder, which could contain important information as to how exactly the plane crash occurred, are yet to be found.	The Islamic movement inside Somalia has stated that the Ethiopian government are 'cowards' and that any Ethiopian <y>plane</y> spotted will be shot down.	equivalence	0.4
opponent	player	According to <x>opponents</x> of CAFTA, the current trend of American jobs being sent to foreign countries, particularly in the information technology sector, would greatly expand under the treaty.	The team were also applauded by Liverpool fans and <y>players</y>, after the game.	forward_entailment	0.6
hockey	play	In Vancouver, the figure skaters did not receive any gold medals; in <x>hockey</x>, Russia lost 7-3 in quarterfinals to Canada, finishing out of the medals.	Newest 2012 Paralympic storiesLondon, England — Wheelchair rugby got underway yesterday at London's Basketball Arena with four games being <y>played</y>: the United States versus Great Britain, Sweden versus Belgium, Australia versus Canada, and Japan versus France.	other-related	0.8
earth	rock	This approach--studying <x>Earth</x> life to guide our search for life on other worlds--is the essence of astrobiology.	Bathurst mayor, Norm Mann said despite Brock having never lived in Bathurst, he was an honorary citizen. 'Although he is not a local resident and has never lived here, Peter Brock was very much an honorary citizen of Bathurst and has over his career had a significant impact on the lives of many people in this community – our local radio station B-<y>Rock</y> FM is even named after him,' said the mayor.	independent	1.0
officer	police	Former Secretary of State Colin Powell, as well as 28 other retired senior military <x>officers</x>, also endorsed it.	Deputy Attorney General Zackery Morazzini, the state's counsel in the appealed case, has stressed that 'a law restricting sales of violent games is far more effective than industry self-<y>policing</y>, since the technological controls that the court cited as another alternative can be easily bypassed by any kid with an Internet connection.'	independent	1.0
animal	person	Which <x>animal</x> would you choose first?	Peter Hoekstra, Intelligence Committee Chairman, says he would oppose the nomination of General Michael Hayden as 'the wrong <y>person</y>, the wrong place at the wrong time'.	reverse_entailment	0.4
class	classroom	In the speech, Stern introduced himself as a former Republican, but held that as a member of the middle <x>class</x> and as a public employee, the 'party left people like me.'	Some schools in the United States and Canada have virtual <y>classrooms</y> on the site.	independent	1.0
